RW_LA,LA_PS
0.0024166370967741,0.0056047931209677
0.0024166370967741,0.0056047931209677
0.0024166370967741,0.0056047931209677
0.0022578951612903,0.0056047931209677
0.0022578951612903,0.0056047931209677
0.0022578951612903,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0022459596774193,0.0056047931209677
0.0023462177419354,0.0056047931209677
0.0028489999999999,0.0056047931209677
0.0028489999999999,0.006428713298387
0.0028489999999999,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0044031835080645,0.006428713298387
0.0040362822580645,0.0053181042903225
0.0042460633064516,0.0042393554153225
0.0042460633064516,0.0042393554153225
0.0042460633064516,0.0042393554153225
0.0042460633064516,0.0042393554153225
0.0042460633064516,0.0042393554153225
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0127915013991935
0.0042460633064516,0.0049945744999999
0.0042460633064516,0.0049945744999999
0.0042460633064516,0.0049945744999999
0.0042460633064516,0.0049945744999999
0.0042460633064516,0.0049945744999999
0.0042460633064516,0.0049945744999999
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0060283926935483
0.0033037419354838,0.0003795116854838
0.0033037419354838,0.0001151774193548
0.0029340403225806,0.0038714563588709
0.0029340403225806,0.0038714563588709
0.0029340403225806,0.0038714563588709
0.0029340403225806,0.0038714563588709
0.0029340403225806,0.0038714563588709
0.0029340403225806,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0047127258064516,0.0038714563588709
0.0026774960483871,0.0067504357580645
0.0026774960483871,0.0067504357580645
0.0026774960483871,0.0067504357580645
0.0026774960483871,0.0067504357580645
0.0026774960483871,0.0067504357580645
0.0057967661290322,0.0067504357580645
0.0057967661290322,0.0051236904758064
0.0057967661290322,0.0001518851491935
0.0057967661290322,0.0001518851491935
0.0057967661290322,0.0001518851491935
0.0057967661290322,0.0001518851491935
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0002255806451612
0.0057967661290322,0.0011959538346774
0.0057967661290322,0.0035726865806451
0.0057967661290322,0.0040721926975806
0.0046619999999999,0.0040721926975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.0058161136975806
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0046619999999999,0.000223193548387
0.0043048306451612,0.000223193548387
0.0043048306451612,0.000223193548387
0.0043048306451612,0.000223193548387
0.0043048306451612,0.000223193548387
0.0043048306451612,0.000223193548387
0.0043048306451612,0.0005938698427419
0.0036406209677419,0.0020852207862903
0.0036406209677419,0.0048095072137096
0.0029632822580645,0.0070450783951612
0.0029632822580645,0.0075840769395161
0.0029632822580645,0.0075840769395161
0.0029632822580645,0.0075840769395161
0.0024754193548387,0.0075840769395161
0.0027349549596774,0.0075840769395161
0.003183193548387,0.0075840769395161
0.0031835531048387,0.0075840769395161
0.0031835531048387,0.0075840769395161
0.0031835531048387,0.0075840769395161
0.0031835531048387,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0075840769395161
0.0046739966532258,0.0042667668951613
0.0046739966532258,0.0042667668951613
0.0046739966532258,0.0042667668951613
0.0046739966532258,0.0042667668951613
0.0046739966532258,0.0042667668951613
0.0046739966532258,0.0042667668951613
0.0046739966532258,0.0042667668951613
0.0036543467741935,0.0042667668951613
0.0026768306451612,0.0016121807096774
0.0023930033467741,0.0016121807096774
0.0023930033467741,0.0013552082499999
0.0023930033467741,0.0013552082499999
0.0023930033467741,0.0013552082499999
0.0023930033467741,0.0012689132096774
0.0013536062096774,0.0012689132096774
0.0013536062096774,0.0012689132096774
0.0013536062096774,0.0012689132096774
0.0013536062096774,0.0011071568185483
0.0013536062096774,0.0011071568185483
0.0013536062096774,0.0003365806451612
0.0013536062096774,0.0003365806451612
0.0013536062096774,0.0003365806451612
0.0013536062096774,0.0003365806451612
0.0004771209677419,0.0003365806451612
0.0004771209677419,0.0003365806451612
0.0004771209677419,0.0003365806451612
0.0004771209677419,0.0003365806451612
0.0004771209677419,0.0003365806451612
0.0027908756854838,0.0003365806451612
0.0074334193548387,0.0003365806451612
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0074334193548387,0.0039312744677419
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0069357830806451
0.0044605887096774,0.0001235322580645
0.0044605887096774,0.0001235322580645
0.0044605887096774,0.0001235322580645
0.0044605887096774,0.0001235322580645
0.0044605887096774,0.0001235322580645
0.0034974563306451,0.0001235322580645
0.0034974563306451,0.0001235322580645
0.0033064274193548,0.0001235322580645
0.0033064274193548,0.0001235322580645
0.0030014758064516,0.0001235322580645
0.0045310080645161,0.0001235322580645
0.0045310080645161,0.0001235322580645
0.0045310080645161,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0087132016129032,0.0001235322580645
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
0.0078189354838709,0.0058342466814516
